date,vol_pctile_SPY,vol_pctile_EEM,vol_pctile_EWJ,vol_pctile_XLE,vol_pctile_XLU,vol_pctile_TLT,vol_pctile_SHY,vol_pctile_LQD,vol_pctile_HYG,vol_pctile_USO,vol_pctile_UNG,vol_pctile_GLD,vol_pctile_DBA,vol_pctile_UUP,vol_pctile_FXY,vol_pctile_VNQ,vol_pctile_RWX,er_SPY,er_EEM,er_EWJ,er_XLE,er_XLU,er_TLT,er_SHY,er_LQD,er_HYG,er_USO,er_UNG,er_GLD,er_DBA,er_UUP,er_FXY,er_VNQ,er_RWX,port_vol,port_vol_pctile,cross_asset_dispersion
2014-10-08,0.343915,0.314815,0.019841,0.435185,0.771164,0.325397,1.0,0.324074,0.392857,0.37037,0.268519,0.055556,0.719577,0.390212,0.242063,0.490741,0.161376,0.020212,0.087017,0.120645,0.240642,0.035515,0.178856,0.132354,0.150489,0.052837,0.234675,0.104742,0.255481,0.00925,0.388722,0.362508,0.056539,0.192981,0.051211,0.232804,0.032109
2014-10-09,0.455026,0.322751,0.059524,0.571429,0.804233,0.333333,0.998677,0.369048,0.443122,0.395503,0.267196,0.055556,0.720899,0.391534,0.252646,0.490741,0.17328,0.046413,0.112216,0.19,0.280727,0.014777,0.149568,0.123912,0.094302,0.129112,0.240133,0.110529,0.257513,0.03642,0.399416,0.345839,0.056959,0.221368,0.053679,0.279101,0.039342
2014-10-10,0.457672,0.329365,0.079365,0.556878,0.794974,0.312169,0.997354,0.334656,0.457672,0.383598,0.227513,0.017196,0.722222,0.400794,0.216931,0.489418,0.167989,0.094634,0.164166,0.263681,0.321798,0.051399,0.187072,0.146084,0.117441,0.170194,0.245463,0.115183,0.201988,0.009564,0.422094,0.327841,0.069647,0.247645,0.053544,0.279101,0.045306
2014-10-13,0.533069,0.322751,0.082011,0.65873,0.776455,0.318783,0.993386,0.339947,0.458995,0.384921,0.23545,0.019841,0.719577,0.427249,0.267196,0.47619,0.157407,0.131595,0.142361,0.294118,0.351368,0.038061,0.207576,0.180444,0.143842,0.186516,0.236346,0.082019,0.150288,0.021505,0.35933,0.279497,0.068763,0.253085,0.053091,0.271164,0.0509
2014-10-14,0.534392,0.324074,0.085979,0.670635,0.792328,0.325397,0.994709,0.354497,0.462963,0.457672,0.236772,0.019841,0.734127,0.440476,0.268519,0.510582,0.15873,0.138946,0.135951,0.278452,0.406151,0.050841,0.211213,0.205375,0.14343,0.155805,0.301869,0.11157,0.16103,0.04512,0.36813,0.276475,0.029135,0.271255,0.053106,0.27381,0.057788
2014-10-15,0.544974,0.32672,0.085979,0.67328,0.818783,0.34127,1.0,0.354497,0.46164,0.458995,0.207672,0.021164,0.759259,0.526455,0.304233,0.511905,0.153439,0.126344,0.124235,0.274939,0.368252,0.040742,0.202565,0.220139,0.123688,0.117317,0.339981,0.077748,0.21372,0.001009,0.28682,0.251403,0.025477,0.257036,0.053267,0.281746,0.06166
2014-10-16,0.534392,0.330688,0.085979,0.716931,0.818783,0.347884,1.0,0.376984,0.486772,0.478836,0.207672,0.02381,0.748677,0.527778,0.306878,0.511905,0.154762,0.163324,0.172505,0.300734,0.336125,0.020943,0.190833,0.231486,0.115651,0.107992,0.309635,0.073276,0.185903,0.004024,0.28682,0.256825,0.051075,0.276729,0.05318,0.277778,0.057601
2014-10-17,0.615079,0.339947,0.09127,0.732804,0.821429,0.345238,1.0,0.321429,0.519841,0.484127,0.187831,0.015873,0.760582,0.529101,0.316138,0.51455,0.170635,0.120037,0.157111,0.281554,0.321284,0.03602,0.160955,0.199681,0.112077,0.044355,0.323877,0.059595,0.197634,0.025591,0.302797,0.275394,0.036629,0.240727,0.053498,0.284392,0.053165
2014-10-20,0.652116,0.343915,0.100529,0.739418,0.828042,0.309524,1.0,0.297619,0.551587,0.484127,0.210317,0.015873,0.77381,0.535714,0.321429,0.526455,0.18254,0.103808,0.171986,0.227908,0.320921,0.070544,0.164929,0.217642,0.119454,0.009966,0.322596,0.060623,0.158823,0.044401,0.263959,0.266305,0.000205,0.22568,0.054144,0.293651,0.050414
2014-10-21,0.740741,0.337302,0.099206,0.775132,0.81746,0.338624,0.998677,0.296296,0.62963,0.498677,0.218254,0.017196,0.772487,0.542328,0.322751,0.529101,0.195767,0.051675,0.16527,0.234338,0.27211,0.075795,0.142911,0.196114,0.106658,0.024606,0.325736,0.048343,0.149333,0.063913,0.283949,0.265506,0.020818,0.20383,0.055637,0.329365,0.043382
2014-10-22,0.743386,0.338624,0.101852,0.781746,0.805556,0.333333,0.998677,0.304233,0.648148,0.533069,0.208995,0.018519,0.772487,0.551587,0.324074,0.527778,0.21164,0.070018,0.185413,0.220658,0.296624,0.082424,0.168353,0.201517,0.125754,0.021336,0.338612,0.086433,0.135736,0.082285,0.296115,0.264706,0.025437,0.21622,0.056416,0.361111,0.048851
2014-10-23,0.752646,0.337302,0.104497,0.792328,0.765873,0.297619,0.997354,0.244709,0.641534,0.558201,0.201058,0.019841,0.777778,0.548942,0.337302,0.531746,0.260582,0.025536,0.179282,0.212121,0.249231,0.104981,0.11266,0.176476,0.082444,0.014573,0.305974,0.072737,0.200331,0.077071,0.292682,0.297607,0.067913,0.165459,0.056067,0.342593,0.050065
2014-10-24,0.712963,0.322751,0.097884,0.783069,0.734127,0.293651,0.993386,0.207672,0.571429,0.547619,0.183862,0.015873,0.781746,0.556878,0.338624,0.515873,0.206349,0.006024,0.180326,0.220658,0.250084,0.097793,0.119338,0.205077,0.095438,0.0169,0.307552,0.075304,0.199448,0.107928,0.280192,0.293014,0.046416,0.163174,0.053833,0.292328,0.051172
2014-10-27,0.710317,0.322751,0.099206,0.792328,0.739418,0.276455,0.986772,0.154762,0.611111,0.550265,0.205026,0.013228,0.769841,0.564815,0.34127,0.522487,0.208995,0.001705,0.182139,0.209412,0.271048,0.114946,0.11523,0.197857,0.097885,0.002085,0.307237,0.112217,0.197456,0.089494,0.254807,0.266598,0.082141,0.154522,0.054091,0.294974,0.057416
2014-10-28,0.722222,0.354497,0.100529,0.80291,0.731481,0.293651,0.986772,0.179894,0.558201,0.546296,0.257937,0.013228,0.763228,0.56746,0.342593,0.517196,0.253968,0.030754,0.132644,0.195348,0.220788,0.172567,0.138092,0.208821,0.108529,0.033481,0.281365,0.065147,0.187832,0.089494,0.233734,0.247873,0.100647,0.122926,0.055083,0.313492,0.054673
2014-10-29,0.701058,0.335979,0.097884,0.787037,0.686508,0.28836,1.0,0.191799,0.551587,0.564815,0.261905,0.02381,0.769841,0.601852,0.354497,0.505291,0.247354,0.081378,0.099554,0.14354,0.184536,0.197992,0.153024,0.135621,0.116509,0.076405,0.236854,0.068627,0.193459,0.090555,0.258741,0.27226,0.130032,0.1058,0.054061,0.294974,0.045842
2014-10-30,0.715608,0.345238,0.099206,0.787037,0.748677,0.28836,1.0,0.179894,0.550265,0.571429,0.257937,0.015873,0.760582,0.600529,0.345238,0.509259,0.260582,0.105921,0.092273,0.117371,0.177565,0.232672,0.136811,0.104973,0.084171,0.074359,0.24874,0.046739,0.253098,0.086999,0.277777,0.303545,0.1544,0.071301,0.054281,0.300265,0.044431
2014-10-31,0.72619,0.346561,0.518519,0.809524,0.723545,0.260582,0.997354,0.170635,0.551587,0.570106,0.257937,0.039683,0.73545,0.633598,0.654762,0.529101,0.361111,0.116708,0.103479,0.010394,0.174586,0.247387,0.136492,0.094924,0.080758,0.04675,0.269959,0.049591,0.294668,0.105212,0.309575,0.382367,0.169384,0.012892,0.055292,0.320106,0.051
2014-11-03,0.699735,0.34127,0.522487,0.804233,0.637566,0.257937,0.992063,0.178571,0.547619,0.60582,0.291005,0.041005,0.702381,0.634921,0.710317,0.533069,0.359788,0.146852,0.090086,0.068086,0.16327,0.292775,0.128578,0.089432,0.055582,0.070118,0.288029,0.015823,0.301751,0.098117,0.31868,0.411919,0.2254,0.007828,0.05449,0.301587,0.050428
2014-11-04,0.707672,0.32672,0.568783,0.814815,0.646825,0.261905,0.992063,0.18254,0.537037,0.615079,0.309524,0.042328,0.683862,0.640212,0.712963,0.531746,0.351852,0.135187,0.075584,0.012097,0.19585,0.312209,0.135063,0.07618,0.082012,0.037993,0.29595,0.001555,0.362436,0.139698,0.310042,0.43692,0.230622,0.00465,0.054291,0.301587,0.054243
2014-11-05,0.718254,0.332011,0.571429,0.822751,0.763228,0.244709,0.994709,0.198413,0.53836,0.654762,0.310847,0.156085,0.646825,0.648148,0.739418,0.533069,0.363757,0.166151,0.083976,0.008032,0.155877,0.33311,0.106902,0.04927,0.045634,0.033103,0.271061,0.029167,0.419933,0.117526,0.321887,0.457192,0.221538,0.003832,0.054192,0.298942,0.054555
2014-11-06,0.708995,0.338624,0.579365,0.829365,0.804233,0.251323,0.986772,0.218254,0.537037,0.664021,0.320106,0.154762,0.648148,0.656085,0.742063,0.515873,0.383598,0.150062,0.124153,0.02544,0.166277,0.248967,0.092465,0.063957,0.022031,0.030289,0.280792,0.065664,0.417029,0.090329,0.358488,0.462257,0.18071,0.052218,0.054062,0.296296,0.054359
2014-11-07,0.699735,0.346561,0.580688,0.834656,0.813492,0.284392,0.997354,0.342593,0.534392,0.632275,0.320106,0.292328,0.652116,0.674603,0.746032,0.519841,0.37963,0.145705,0.139587,0.055556,0.146746,0.2774,0.122574,0.089479,0.066702,0.008774,0.277492,0.048659,0.309507,0.11039,0.318366,0.434783,0.161637,0.092136,0.054601,0.309524,0.049466
2014-11-10,0.702381,0.351852,0.589947,0.834656,0.816138,0.27381,1.0,0.383598,0.534392,0.632275,0.314815,0.378307,0.626984,0.67328,0.744709,0.530423,0.387566,0.15757,0.136468,0.033268,0.148002,0.287918,0.113007,0.060562,0.030379,0.01261,0.283341,0.027737,0.349381,0.074325,0.325251,0.438539,0.187196,0.070124,0.054782,0.31746,0.054571
2014-11-11,0.691799,0.335979,0.595238,0.835979,0.818783,0.234127,1.0,0.367725,0.533069,0.62963,0.321429,0.382275,0.665344,0.68254,0.747354,0.513228,0.390212,0.144461,0.150622,0.03937,0.148981,0.269712,0.098647,0.038986,0.014967,0.009009,0.280612,0.050746,0.309035,0.042717,0.298803,0.445448,0.139199,0.075633,0.05479,0.318783,0.055958
2014-11-12,0.68254,0.332011,0.600529,0.834656,0.847884,0.230159,1.0,0.366402,0.541005,0.62963,0.316138,0.383598,0.623016,0.68254,0.744709,0.534392,0.384921,0.129721,0.157459,0.054687,0.152308,0.20476,0.075224,0.043249,0.006142,0.02168,0.260813,0.017491,0.320216,0.033659,0.312376,0.447261,0.115543,0.104029,0.055171,0.328042,0.051166
2014-11-13,0.681217,0.333333,0.607143,0.839947,0.859788,0.230159,0.989418,0.357143,0.559524,0.679894,0.374339,0.386243,0.638889,0.68254,0.736772,0.535714,0.382275,0.1332,0.15707,0.038461,0.183454,0.176247,0.052108,0.051692,0.029597,0.057347,0.305425,0.000491,0.302917,0.040437,0.317553,0.455883,0.132996,0.106579,0.055768,0.350529,0.053757
2014-11-14,0.679894,0.34127,0.607143,0.84127,0.862434,0.227513,0.990741,0.329365,0.587302,0.694444,0.391534,0.424603,0.638889,0.683862,0.738095,0.546296,0.39418,0.113276,0.161887,0.046512,0.170989,0.171516,0.097942,0.068193,0.002208,0.102095,0.264319,0.021133,0.219135,0.03728,0.296659,0.459636,0.081409,0.100602,0.056455,0.386243,0.05131
2014-11-17,0.678571,0.362434,0.630952,0.84127,0.87963,0.222222,0.989418,0.34127,0.582011,0.695767,0.518519,0.42328,0.64418,0.689153,0.738095,0.537037,0.396825,0.101594,0.189931,0.082398,0.192374,0.174171,0.099576,0.063577,0.015273,0.100991,0.258023,0.052974,0.221412,0.013483,0.302143,0.453875,0.087935,0.124432,0.05647,0.387566,0.053559
2014-11-18,0.683862,0.351852,0.662698,0.84127,0.87037,0.220899,0.98545,0.335979,0.578042,0.702381,0.510582,0.435185,0.653439,0.699735,0.738095,0.53836,0.396825,0.110139,0.174704,0.038673,0.195248,0.175836,0.112597,0.096807,0.008817,0.115786,0.281013,0.055918,0.188877,0.022272,0.260699,0.443842,0.087705,0.09918,0.055971,0.35582,0.055733
2014-11-19,0.686508,0.34127,0.667989,0.842593,0.854497,0.238095,0.982804,0.431217,0.578042,0.701058,0.544974,0.443122,0.593915,0.701058,0.748677,0.550265,0.398148,0.097265,0.168271,0.0625,0.187614,0.169458,0.076097,0.091905,0.058714,0.116886,0.290816,0.079509,0.189378,0.029018,0.273786,0.459635,0.064361,0.113834,0.055917,0.353175,0.060117
2014-11-20,0.687831,0.339947,0.69709,0.846561,0.845238,0.215608,0.982804,0.456349,0.578042,0.716931,0.546296,0.456349,0.592593,0.699735,0.746032,0.551587,0.407407,0.106963,0.166359,0.067642,0.156668,0.171131,0.075495,0.109643,0.038374,0.103563,0.260997,0.10351,0.168453,0.033632,0.259258,0.457435,0.097358,0.131026,0.056072,0.366402,0.061618
2014-11-21,0.702381,0.417989,0.706349,0.851852,0.843915,0.219577,0.981481,0.493386,0.637566,0.720899,0.597884,0.456349,0.571429,0.72619,0.747354,0.556878,0.431217,0.108199,0.116095,0.057971,0.151065,0.166691,0.082188,0.132432,0.017495,0.082924,0.238923,0.033421,0.148395,0.016873,0.277565,0.443366,0.120155,0.116527,0.056897,0.410053,0.051095
2014-11-24,0.702381,0.419312,0.708995,0.851852,0.849206,0.220899,0.968254,0.497354,0.632275,0.715608,0.608466,0.457672,0.578042,0.731481,0.748677,0.555556,0.43254,0.114027,0.142857,0.043796,0.170591,0.174038,0.095064,0.124612,0.010511,0.088131,0.258833,0.009017,0.16748,0.068051,0.260376,0.451138,0.124337,0.108954,0.057116,0.417989,0.047427
2014-11-25,0.705026,0.420635,0.687831,0.857143,0.839947,0.148148,0.964286,0.489418,0.642857,0.712963,0.595238,0.427249,0.56746,0.736772,0.731481,0.556878,0.435185,0.112891,0.164479,0.029304,0.187572,0.154694,0.095232,0.120696,0.008666,0.073042,0.279553,0.029028,0.160599,0.049887,0.260377,0.446521,0.127193,0.111466,0.05533,0.334656,0.058778
2014-11-26,0.706349,0.420635,0.689153,0.858466,0.839947,0.140212,0.962963,0.511905,0.626984,0.683862,0.599206,0.42328,0.554233,0.740741,0.715608,0.564815,0.407407,0.121418,0.121186,0.029304,0.20243,0.150012,0.088531,0.116707,0.017771,0.057161,0.298232,0.000417,0.180482,0.074246,0.243948,0.447097,0.151175,0.093737,0.054983,0.321429,0.048629
2014-11-28,0.707672,0.441799,0.691799,0.928571,0.851852,0.092593,0.964286,0.378307,0.693122,0.873016,0.612434,0.472222,0.568783,0.724868,0.734127,0.564815,0.398148,0.107107,0.150084,0.032846,0.278476,0.158811,0.108881,0.112701,0.031263,0.110331,0.380419,0.040486,0.226441,0.104783,0.263157,0.454902,0.144986,0.086095,0.060904,0.473545,0.06033
2014-12-01,0.715608,0.448413,0.69709,0.927249,0.830688,0.112434,0.960317,0.444444,0.72619,0.878307,0.628307,0.612434,0.628307,0.739418,0.736772,0.550265,0.395503,0.086102,0.172413,0.044281,0.259212,0.18599,0.147407,0.149915,0.040707,0.163009,0.319261,0.034623,0.093629,0.091113,0.228828,0.417507,0.136646,0.080185,0.060762,0.473545,0.04667
2014-12-02,0.732804,0.445767,0.71164,0.928571,0.829365,0.15873,0.958995,0.53836,0.728836,0.883598,0.640212,0.615079,0.665344,0.757937,0.73545,0.556878,0.382275,0.104668,0.20185,0.027224,0.247508,0.190273,0.098032,0.115256,0.016387,0.120237,0.376085,0.050861,0.127246,0.104213,0.258741,0.454111,0.145702,0.09097,0.060674,0.472222,0.047912
2014-12-03,0.712963,0.433862,0.698413,0.93254,0.794974,0.162698,0.957672,0.521164,0.727513,0.884921,0.634921,0.623016,0.686508,0.752646,0.73545,0.550265,0.366402,0.118969,0.192259,0.021897,0.21354,0.183539,0.150747,0.099914,0.041163,0.095684,0.370145,0.060642,0.092609,0.119825,0.23741,0.452582,0.154017,0.072796,0.060506,0.472222,0.044718
2014-12-04,0.712963,0.435185,0.652116,0.933862,0.789683,0.164021,0.964286,0.521164,0.727513,0.884921,0.654762,0.623016,0.625661,0.775132,0.727513,0.494709,0.396825,0.104375,0.208529,0.018314,0.234042,0.158025,0.179624,0.108129,0.050937,0.093213,0.366284,0.084942,0.111391,0.117391,0.217698,0.460178,0.135793,0.105447,0.060606,0.473545,0.051815
2014-12-05,0.714286,0.433862,0.652116,0.935185,0.798942,0.18254,1.0,0.563492,0.730159,0.882275,0.65873,0.626984,0.623016,0.805556,0.756614,0.503968,0.384921,0.116622,0.192692,0.014652,0.227768,0.151816,0.157144,0.055305,0.032891,0.092249,0.370624,0.068441,0.113309,0.089285,0.224561,0.467883,0.122516,0.085505,0.060569,0.473545,0.054046
2014-12-08,0.719577,0.44709,0.72619,0.944444,0.757937,0.171958,0.998677,0.546296,0.734127,0.89418,0.65873,0.632275,0.607143,0.816138,0.760582,0.308201,0.444444,0.114659,0.194094,0.030631,0.26002,0.198476,0.190535,0.073891,0.083347,0.094067,0.393028,0.11928,0.089597,0.096345,0.222417,0.4348,0.157155,0.100415,0.060905,0.481481,0.074066
2014-12-09,0.719577,0.452381,0.732804,0.945767,0.763228,0.179894,0.997354,0.548942,0.734127,0.896825,0.657407,0.65873,0.619048,0.843915,0.76455,0.297619,0.428571,0.103164,0.200688,0.043795,0.242076,0.220054,0.224544,0.081978,0.100597,0.099048,0.370125,0.113115,0.035318,0.043182,0.193772,0.380972,0.219375,0.104941,0.06147,0.490741,0.070929
2014-12-10,0.781746,0.449735,0.760582,0.94709,0.777778,0.181217,1.0,0.55291,0.748677,0.903439,0.657407,0.660053,0.633598,0.862434,0.783069,0.289683,0.435185,0.051144,0.210548,0.069272,0.268829,0.16877,0.252912,0.105385,0.103771,0.148376,0.41236,0.079666,0.026012,0.049661,0.164686,0.317772,0.214142,0.100229,0.061707,0.493386,0.071913
2014-12-11,0.785714,0.445767,0.755291,0.948413,0.783069,0.174603,0.994709,0.534392,0.748677,0.910053,0.657407,0.653439,0.634921,0.854497,0.781746,0.28836,0.43254,0.08089,0.205819,0.05694,0.254473,0.236118,0.29952,0.096116,0.133286,0.157841,0.418455,0.087693,0.012057,0.037714,0.181208,0.332105,0.329858,0.080888,0.061607,0.493386,0.07501
2014-12-12,0.804233,0.460317,0.761905,0.949735,0.789683,0.216931,0.998677,0.534392,0.767196,0.914021,0.65873,0.654762,0.603175,0.845238,0.783069,0.28836,0.441799,0.036755,0.21984,0.076923,0.281094,0.20272,0.325057,0.111088,0.141552,0.201188,0.442692,0.081587,0.021485,0.025287,0.165563,0.324295,0.311572,0.079376,0.062119,0.506614,0.077012
2014-12-15,0.809524,0.469577,0.777778,0.951058,0.792328,0.19709,1.0,0.509259,0.767196,0.920635,0.656085,0.681217,0.59127,0.828042,0.789683,0.334656,0.470899,0.000484,0.267143,0.114865,0.308759,0.155788,0.331333,0.065243,0.156962,0.214501,0.494253,0.103163,0.073902,0.022936,0.180165,0.293949,0.239814,0.100957,0.064195,0.544974,0.073929
2014-12-16,0.810847,0.460317,0.779101,0.952381,0.785714,0.223545,0.998677,0.510582,0.771164,0.927249,0.65873,0.685185,0.623016,0.871693,0.794974,0.321429,0.469577,0.024318,0.25619,0.09777,0.291449,0.158173,0.364661,0.125081,0.176071,0.244753,0.477534,0.123979,0.043639,0.049661,0.12829,0.234533,0.235535,0.084039,0.063863,0.53836,0.077948
2014-12-17,0.84127,0.486772,0.791005,0.960317,0.830688,0.252646,1.0,0.502646,0.858466,0.927249,0.65873,0.68254,0.62037,0.911376,0.81746,0.416667,0.490741,0.011195,0.214333,0.076153,0.231906,0.211253,0.323449,0.084782,0.16723,0.144793,0.468265,0.095202,0.058706,0.026589,0.186603,0.263413,0.315893,0.070613,0.067397,0.624339,0.077061
2014-12-18,0.871693,0.486772,0.800265,0.962963,0.87963,0.380952,1.0,0.489418,0.87037,0.921958,0.656085,0.690476,0.653439,0.910053,0.81746,0.416667,0.506614,0.070697,0.177492,0.047775,0.206396,0.232071,0.234627,0.067367,0.150029,0.115368,0.478381,0.083871,0.032344,0.035794,0.180065,0.260855,0.327729,0.036607,0.068045,0.640212,0.077797
2014-12-19,0.865079,0.47619,0.801587,0.965608,0.87037,0.399471,1.0,0.47619,0.878307,0.974868,0.67328,0.690476,0.588624,0.915344,0.814815,0.411376,0.436508,0.099729,0.141494,0.03596,0.151354,0.254954,0.260131,0.01921,0.140063,0.067076,0.411092,0.119474,0.034597,0.03118,0.196826,0.281261,0.353772,0.02069,0.068333,0.649471,0.08258
2014-12-22,0.862434,0.478836,0.798942,0.965608,0.87037,0.395503,0.997354,0.482804,0.87963,0.997354,0.731481,0.706349,0.584656,0.910053,0.812169,0.436508,0.43254,0.124553,0.107349,0.037551,0.157595,0.267091,0.251417,0.019184,0.150098,0.057051,0.442698,0.156162,0.081994,0.020948,0.199367,0.285909,0.410604,0.016039,0.068904,0.660053,0.102376
2014-12-23,0.861111,0.464286,0.798942,0.968254,0.866402,0.489418,1.0,0.608466,0.880952,1.0,0.724868,0.708995,0.484127,0.912698,0.818783,0.443122,0.399471,0.111314,0.148901,0.04601,0.144013,0.281164,0.202057,0.004788,0.107443,0.030711,0.438929,0.174727,0.07039,0.010238,0.201893,0.294078,0.408542,0.00329,0.068858,0.65873,0.093583
2014-12-24,0.859788,0.466931,0.797619,0.966931,0.904762,0.486772,1.0,0.617725,0.878307,0.998677,0.736772,0.705026,0.509259,0.911376,0.821429,0.437831,0.396825,0.155892,0.109984,0.044466,0.134765,0.327708,0.190449,0.011498,0.109328,0.010292,0.445091,0.205307,0.075837,0.001148,0.191153,0.299763,0.407311,0.047556,0.068684,0.657407,0.097347
2014-12-26,0.84127,0.436508,0.785714,0.964286,0.919312,0.407407,0.997354,0.580688,0.87963,0.998677,0.728836,0.719577,0.510582,0.911376,0.808201,0.436508,0.384921,0.146515,0.104075,0.046097,0.152843,0.344551,0.202694,0.007616,0.13098,0.00039,0.465372,0.212692,0.035594,0.012776,0.175523,0.286156,0.392958,0.036579,0.068624,0.653439,0.101385
2014-12-29,0.84127,0.437831,0.777778,0.965608,0.928571,0.391534,0.998677,0.582011,0.87963,0.998677,0.755291,0.723545,0.481481,0.90873,0.794974,0.433862,0.375661,0.154708,0.079806,0.053963,0.145938,0.353646,0.202842,0.015834,0.145981,0.01095,0.490651,0.208898,0.052681,0.05697,0.1872,0.28738,0.407897,0.05389,0.068631,0.656085,0.097009
2014-12-30,0.84127,0.431217,0.779101,0.966931,0.970899,0.387566,0.996032,0.571429,0.878307,0.996032,0.753968,0.719577,0.493386,0.850529,0.796296,0.431217,0.382275,0.145992,0.07597,0.064735,0.140097,0.289228,0.225593,0.035018,0.142554,0.023369,0.471925,0.219663,0.015661,0.05697,0.163987,0.247903,0.423181,0.050556,0.0687,0.661376,0.083094
2014-12-31,0.850529,0.42328,0.783069,0.968254,0.973545,0.388889,0.988095,0.572751,0.87963,0.993386,0.765873,0.720899,0.261905,0.740741,0.787037,0.492063,0.399471,0.154598,0.038818,0.04483,0.125363,0.232275,0.190888,0.01147,0.109579,0.038555,0.463841,0.230248,0.048665,0.088517,0.178343,0.275874,0.352621,0.049741,0.070374,0.701058,0.086514
2015-01-02,0.822751,0.431217,0.777778,0.964286,0.973545,0.365079,0.996032,0.571429,0.876984,0.996032,0.765873,0.723545,0.294974,0.785714,0.781746,0.5,0.380952,0.152679,0.071758,0.005593,0.114057,0.242886,0.243288,0.027143,0.13254,0.046951,0.482989,0.214966,0.040291,0.140143,0.220497,0.307797,0.384689,0.062192,0.070288,0.701058,0.081598
2015-01-05,0.837302,0.433862,0.78836,0.977513,0.972222,0.437831,0.98545,0.544974,0.890212,1.0,0.763228,0.728836,0.365079,0.77381,0.789683,0.457672,0.345238,0.077569,0.116944,0.051634,0.151105,0.20297,0.267823,0.059538,0.140374,0.096347,0.49147,0.231984,0.018138,0.091541,0.189015,0.254401,0.384815,0.047622,0.070361,0.702381,0.088124
2015-01-06,0.801587,0.419312,0.765873,0.974868,0.96164,0.494709,0.98545,0.530423,0.866402,1.0,0.763228,0.739418,0.37963,0.772487,0.805556,0.462963,0.31746,0.055771,0.150415,0.075381,0.165051,0.204002,0.301854,0.044513,0.161705,0.114618,0.51664,0.211356,0.016639,0.1644,0.247492,0.254834,0.397675,0.034428,0.068022,0.640212,0.090006
2015-01-07,0.800265,0.42328,0.767196,0.973545,0.966931,0.481481,0.98545,0.531746,0.862434,1.0,0.767196,0.742063,0.382275,0.76455,0.806878,0.47619,0.354497,0.123166,0.09457,0.036551,0.149921,0.222579,0.271401,0.04064,0.148631,0.074569,0.49136,0.228144,0.001063,0.173594,0.266998,0.296206,0.447934,0.096023,0.068716,0.664021,0.094695
2015-01-08,0.793651,0.437831,0.775132,0.964286,0.970899,0.526455,0.982804,0.555556,0.87037,1.0,0.769841,0.738095,0.383598,0.732804,0.789683,0.47619,0.374339,0.125599,0.092195,0.024698,0.137171,0.20152,0.225828,0.000438,0.091541,0.063641,0.475173,0.200559,0.023448,0.181598,0.300166,0.302037,0.425319,0.087987,0.07013,0.701058,0.077485
2015-01-09,0.806878,0.437831,0.779101,0.964286,0.972222,0.53836,0.986772,0.559524,0.875661,0.997354,0.767196,0.751323,0.349206,0.748677,0.818783,0.458995,0.373016,0.156921,0.070682,0.002701,0.106703,0.223042,0.26053,0.028733,0.141384,0.002558,0.46425,0.200979,0.005723,0.197575,0.268534,0.277345,0.42609,0.124868,0.070132,0.702381,0.08081
2015-01-12,0.809524,0.43254,0.779101,0.982804,0.948413,0.537037,0.969577,0.566138,0.876984,1.0,0.775132,0.757937,0.289683,0.679894,0.78836,0.458995,0.371693,0.165475,0.046051,0.023033,0.118877,0.210189,0.254228,0.032693,0.148059,0.025511,0.482838,0.221655,0.014339,0.211904,0.255034,0.27648,0.437065,0.143551,0.071537,0.731481,0.092011
2015-01-13,0.810847,0.433862,0.784392,0.973545,0.948413,0.519841,0.969577,0.550265,0.867725,0.998677,0.779101,0.761905,0.305556,0.68254,0.794974,0.46164,0.384921,0.203984,0.049198,0.055383,0.094944,0.216873,0.243142,0.040399,0.137938,0.046599,0.469454,0.20201,0.005363,0.233796,0.291526,0.286933,0.429653,0.171796,0.072167,0.738095,0.079662
2015-01-14,0.804233,0.420635,0.783069,0.973545,0.957672,0.515873,0.968254,0.555556,0.854497,1.0,0.882275,0.760582,0.272487,0.686508,0.806878,0.469577,0.366402,0.182179,0.07065,0.040442,0.078679,0.217685,0.246467,0.040443,0.134936,0.023259,0.417663,0.122751,0.009221,0.274231,0.268376,0.270461,0.421403,0.174448,0.075137,0.76455,0.063798
2015-01-15,0.809524,0.420635,0.740741,0.974868,0.943122,0.563492,0.993386,0.609788,0.849206,1.0,0.886243,0.800265,0.256614,0.67328,0.82672,0.417989,0.354497,0.173487,0.043244,0.064243,0.099724,0.261707,0.26355,0.048052,0.162275,0.003148,0.429779,0.136076,0.027933,0.249388,0.332162,0.277345,0.438861,0.185215,0.074785,0.760582,0.072856
2015-01-16,0.785714,0.429894,0.75,0.981481,0.949735,0.570106,0.998677,0.642857,0.834656,1.0,0.890212,0.818783,0.247354,0.670635,0.839947,0.417989,0.412698,0.202453,0.010016,0.087305,0.085612,0.274361,0.240167,0.035738,0.134935,0.010634,0.409164,0.147408,0.046374,0.275183,0.344828,0.292675,0.450462,0.214004,0.075007,0.763228,0.070657
2015-01-20,0.775132,0.424603,0.760582,0.966931,0.945767,0.589947,1.0,0.642857,0.821429,1.0,0.928571,0.833333,0.251323,0.670635,0.845238,0.46164,0.414021,0.184741,0.034794,0.093503,0.094673,0.270267,0.282002,0.039806,0.151748,0.054163,0.431526,0.168443,0.071753,0.267989,0.348199,0.300098,0.416772,0.171108,0.075191,0.768519,0.083643
